"subj"	"block"	"trialN"	"setID"	"RTss"	"cond"	"bsl"	"RTadj"	"rep"
2	2	48	1	0.8827	"RANREGr"	0.374964	0.507736	3
2	2	56	2	0.716	"RANREGr"	0.374964	0.341036	3
2	2	4	4	0.7328	"REPinRANr"	0.374964	0.357836	1
2	2	30	6	1.3305	"REPinRANr"	0.374964	0.955536	1
2	2	32	4	1.2376	"REPinRANr"	0.374964	0.862636	2
2	2	44	5	1.3098	"REPinRANr"	0.374964	0.934836	2
2	2	50	6	1.3682	"REPinRANr"	0.374964	0.993236	2
2	2	60	5	1.6237	"REPinRANr"	0.374964	1.248736	3
2	2	81	6	1.3548	"REPinRANr"	0.374964	0.979836	3
2	2	6	36	1.2443	"RANREG"	0.374964	0.869336	1
2	2	19	40	1.2756	"RANREG"	0.374964	0.900636	1
2	2	20	41	0.8284	"RANREG"	0.374964	0.453436	1
2	2	26	32	1.1276	"RANREG"	0.374964	0.752636	2
2	2	46	1	0.6421	"RANREG"	0.374964	0.267136	2
2	2	61	27	1.2865	"RANREG"	0.374964	0.911536	3
2	2	65	33	0.7258	"RANREG"	0.374964	0.350836	3
2	2	76	46	1.2991	"RANREG"	0.374964	0.924136	3
2	2	8	24	1.5552	"REPinRAN"	0.374964	1.180236	1
2	2	62	6	1.2053	"REPinRAN"	0.374964	0.830336	3
2	3	5	3	1.076	"RANREGr"	0.374964	0.701036	1
2	3	29	2	0.7276	"RANREGr"	0.374964	0.352636	1
2	3	31	1	1.3183	"RANREGr"	0.374964	0.943336	1
2	3	32	3	0.7498	"RANREGr"	0.374964	0.374836	2
2	3	44	2	0.8024	"RANREGr"	0.374964	0.427436	2
2	3	45	1	1.0734	"RANREGr"	0.374964	0.698436	2
2	3	48	3	1.2806	"RANREGr"	0.374964	0.905636	3
2	3	58	2	0.5892	"RANREGr"	0.374964	0.214236	3
2	3	74	1	0.8808	"RANREGr"	0.374964	0.505836	3
2	3	59	4	1.6185	"REPinRANr"	0.374964	1.243536	2
2	3	72	6	1.4199	"REPinRANr"	0.374964	1.044936	2
2	3	81	6	1.3654	"REPinRANr"	0.374964	0.990436	3
2	3	2	39	1.2731	"RANREG"	0.374964	0.898136	1
2	3	12	18	0.8383	"RANREG"	0.374964	0.463336	1
2	3	35	51	1.2307	"RANREG"	0.374964	0.855736	2
2	3	40	37	0.4957	"RANREG"	0.374964	0.120736	2
2	3	65	31	0.9217	"RANREG"	0.374964	0.546736	2
2	3	70	26	0.965	"RANREG"	0.374964	0.590036	3
2	3	71	7	1.0227	"RANREG"	0.374964	0.647736	3
2	3	77	2	1.285	"RANREG"	0.374964	0.910036	3
2	3	33	30	1.4415	"REPinRAN"	0.374964	1.066536	1
2	3	37	5	0.8944	"REPinRAN"	0.374964	0.519436	1
2	3	47	27	1.1283	"REPinRAN"	0.374964	0.753336	1
2	4	19	3	1.0583	"RANREGr"	0.374964	0.683336	1
2	4	20	2	0.6437	"RANREGr"	0.374964	0.268736	1
2	4	21	1	0.7091	"RANREGr"	0.374964	0.334136	1
2	4	28	3	0.7996	"RANREGr"	0.374964	0.424636	2
2	4	31	2	0.4003	"RANREGr"	0.374964	0.0253360000000001	2
2	4	37	1	1.117	"RANREGr"	0.374964	0.742036	2
2	4	41	3	1.2054	"RANREGr"	0.374964	0.830436	3
2	4	66	2	0.5749	"RANREGr"	0.374964	0.199936	3
2	4	81	1	0.6328	"RANREGr"	0.374964	0.257836	3
2	4	9	6	0.8675	"REPinRANr"	0.374964	0.492536	1
2	4	67	5	1.1888	"REPinRANr"	0.374964	0.813836	2
2	4	3	12	1.2959	"RANREG"	0.374964	0.920936	1
2	4	5	29	0.8836	"RANREG"	0.374964	0.508636	1
2	4	13	44	1.2896	"RANREG"	0.374964	0.914636	2
2	4	32	17	0.9387	"RANREG"	0.374964	0.563736	2
2	4	44	48	1.2896	"RANREG"	0.374964	0.914636	2
2	4	46	14	0.9303	"RANREG"	0.374964	0.555336	3
2	4	48	50	1.3058	"RANREG"	0.374964	0.930836	3
2	4	64	30	1.1685	"RANREG"	0.374964	0.793536	3
2	4	12	15	1.6427	"REPinRAN"	0.374964	1.267736	1
2	4	82	2	1.5231	"REPinRAN"	0.374964	1.148136	3
2	5	6	2	0.7693	"RANREGr"	0.374964	0.394336	1
2	5	15	3	1.1237	"RANREGr"	0.374964	0.748736	1
2	5	33	1	0.9074	"RANREGr"	0.374964	0.532436	1
2	5	41	2	0.6218	"RANREGr"	0.374964	0.246836	2
2	5	48	3	1.0769	"RANREGr"	0.374964	0.701936	2
2	5	53	1	0.7262	"RANREGr"	0.374964	0.351236	2
2	5	55	2	0.793	"RANREGr"	0.374964	0.418036	3
2	5	63	3	1.2821	"RANREGr"	0.374964	0.907136	3
2	5	80	1	0.6616	"RANREGr"	0.374964	0.286636	3
2	5	16	5	1.3491	"REPinRANr"	0.374964	0.974136	1
2	5	17	6	1.2519	"REPinRANr"	0.374964	0.876936	1
2	5	20	4	1.3289	"REPinRANr"	0.374964	0.953936	1
2	5	21	5	1.0977	"REPinRANr"	0.374964	0.722736	2
2	5	22	6	1.2443	"REPinRANr"	0.374964	0.869336	2
2	5	36	5	0.7378	"REPinRANr"	0.374964	0.362836	3
2	5	76	4	1.2549	"REPinRANr"	0.374964	0.879936	3
2	5	2	9	1.0655	"RANREG"	0.374964	0.690536	1
2	5	3	35	1.0892	"RANREG"	0.374964	0.714236	1
2	5	5	25	1.1929	"RANREG"	0.374964	0.817936	1
2	5	10	23	0.8423	"RANREG"	0.374964	0.467336	2
2	5	13	19	1.225	"RANREG"	0.374964	0.850036	2
2	5	14	20	1.0565	"RANREG"	0.374964	0.681536	2
2	5	23	38	1.0824	"RANREG"	0.374964	0.707436	3
2	5	27	13	1.1887	"RANREG"	0.374964	0.813736	3
2	5	30	43	0.9136	"RANREG"	0.374964	0.538636	3
2	5	32	24	1.0587	"RANREG"	0.374964	0.683736	1
2	5	43	22	1.3154	"RANREG"	0.374964	0.940436	1
2	5	49	45	1.3984	"RANREG"	0.374964	1.023436	2
2	5	52	47	1.2844	"RANREG"	0.374964	0.909436	2
2	5	59	11	1.5011	"RANREG"	0.374964	1.126136	3
2	5	71	8	1.0157	"RANREG"	0.374964	0.640736	3
2	5	79	34	0.9403	"RANREG"	0.374964	0.565336	3
20	1	19	2	1.2943	"RANREGr"	0.502348	0.791952	1
20	1	20	3	1.2089	"RANREGr"	0.502348	0.706552	1
20	1	28	2	1.2578	"RANREGr"	0.502348	0.755452	2
20	1	31	3	1.0343	"RANREGr"	0.502348	0.531952	2
20	1	37	1	1.0113	"RANREGr"	0.502348	0.508952	2
20	1	41	2	1.3181	"RANREGr"	0.502348	0.815752	3
20	1	66	3	0.8233	"RANREGr"	0.502348	0.320952	3
20	1	81	1	0.0179	"RANREGr"	0.502348	-0.484448	3
20	1	24	4	1.6966	"REPinRANr"	0.502348	1.194252	1
20	1	36	6	0.6584	"REPinRANr"	0.502348	0.156052	2
20	1	39	4	1.0937	"REPinRANr"	0.502348	0.591352	2
20	1	73	6	1.1229	"REPinRANr"	0.502348	0.620552	3
20	1	77	4	0.5963	"REPinRANr"	0.502348	0.093952	3
20	1	80	5	1.0516	"REPinRANr"	0.502348	0.549252	3
20	1	5	20	0.1055	"RANREG"	0.502348	-0.396848	1
20	1	11	28	0.4607	"RANREG"	0.502348	-0.0416479999999999	1
20	1	13	32	0.4355	"RANREG"	0.502348	-0.066848	2
20	1	32	7	0.9923	"RANREG"	0.502348	0.489952	2
20	1	46	49	1.3409	"RANREG"	0.502348	0.838552	3
20	1	48	52	1.3556	"RANREG"	0.502348	0.853252	3
20	1	64	53	1.0869	"RANREG"	0.502348	0.584552	3
20	1	12	24	1.3116	"REPinRAN"	0.502348	0.809252	1
20	1	14	13	1.1396	"REPinRAN"	0.502348	0.637252	1
20	1	17	35	0.0367	"REPinRAN"	0.502348	-0.465648	1
20	1	52	8	0.0766	"REPinRAN"	0.502348	-0.425748	2
20	1	61	25	1.4286	"REPinRAN"	0.502348	0.926252	3
20	1	76	34	1.0922	"REPinRAN"	0.502348	0.589852	3
20	1	82	1	1.3624	"REPinRAN"	0.502348	0.860052	3
20	2	6	3	1.0314	"RANREGr"	0.502348	0.529052	1
20	2	15	1	1.2432	"RANREGr"	0.502348	0.740852	1
20	2	41	3	1.607	"RANREGr"	0.502348	1.104652	2
20	2	53	2	1.2059	"RANREGr"	0.502348	0.703552	2
20	2	55	3	0.7705	"RANREGr"	0.502348	0.268152	3
20	2	63	1	1.2993	"RANREGr"	0.502348	0.796952	3
20	2	80	2	0.8944	"RANREGr"	0.502348	0.392052	3
20	2	7	4	1.2346	"REPinRANr"	0.502348	0.732252	1
20	2	26	6	1.7451	"REPinRANr"	0.502348	1.242752	1
20	2	28	4	0.618	"REPinRANr"	0.502348	0.115652	2
20	2	82	6	0.9679	"REPinRANr"	0.502348	0.465552	3
20	2	10	39	1.3477	"RANREG"	0.502348	0.845352	1
20	2	13	17	0.7814	"RANREG"	0.502348	0.279052	1
20	2	27	11	1.4573	"RANREG"	0.502348	0.954952	2
20	2	30	48	1.4068	"RANREG"	0.502348	0.904452	2
20	2	32	50	1.3187	"RANREG"	0.502348	0.816352	2
20	2	49	47	1.431	"RANREG"	0.502348	0.928652	3
20	2	71	13	1.1615	"RANREG"	0.502348	0.659152	3
20	2	17	29	1.156	"REPinRAN"	0.502348	0.653652	1
20	2	34	12	0.6869	"REPinRAN"	0.502348	0.184552	2
20	2	36	36	1.0914	"REPinRAN"	0.502348	0.589052	3
20	2	57	9	1.099	"REPinRAN"	0.502348	0.596652	3
20	3	7	3	0.4447	"RANREGr"	0.502348	-0.0576479999999999	1
20	3	46	2	0.823	"RANREGr"	0.502348	0.320652	1
20	3	59	3	1.0739	"RANREGr"	0.502348	0.571552	2
20	3	64	2	0.697	"RANREGr"	0.502348	0.194652	2
20	3	73	1	1.2304	"RANREGr"	0.502348	0.728052	2
20	3	75	3	0.7066	"RANREGr"	0.502348	0.204252	3
20	3	78	2	0.3744	"RANREGr"	0.502348	-0.127948	3
20	3	82	1	1.2996	"RANREGr"	0.502348	0.797252	3
20	3	34	6	0.4406	"REPinRANr"	0.502348	-0.061748	2
20	3	67	6	0.8387	"REPinRANr"	0.502348	0.336352	3
20	3	79	4	1.2634	"REPinRANr"	0.502348	0.761052	3
20	3	5	6	1.2025	"RANREG"	0.502348	0.700152	1
20	3	10	9	1.7015	"RANREG"	0.502348	1.199152	1
20	3	24	37	1.2276	"RANREG"	0.502348	0.725252	1
20	3	33	34	1.006	"RANREG"	0.502348	0.503652	2
20	3	35	45	1.1995	"RANREG"	0.502348	0.697152	2
20	3	37	12	0.9616	"RANREG"	0.502348	0.459252	2
20	3	60	54	0.9218	"RANREG"	0.502348	0.419452	3
20	3	69	2	1.9345	"RANREG"	0.502348	1.432152	3
20	3	31	32	0.7344	"REPinRAN"	0.502348	0.232052	1
20	3	32	31	0.0911	"REPinRAN"	0.502348	-0.411248	2
20	3	45	27	1.3226	"REPinRAN"	0.502348	0.820252	3
20	3	76	3	1.138	"REPinRAN"	0.502348	0.635652	3
20	4	20	2	0.7655	"RANREGr"	0.502348	0.263152	1
20	4	37	1	0.9934	"RANREGr"	0.502348	0.491052	1
20	4	39	3	1.0165	"RANREGr"	0.502348	0.514152	1
20	4	47	2	1.0193	"RANREGr"	0.502348	0.516952	2
20	4	54	1	0.7382	"RANREGr"	0.502348	0.235852	2
20	4	56	3	0.5833	"RANREGr"	0.502348	0.0809519999999999	2
20	4	57	2	0.1282	"RANREGr"	0.502348	-0.374148	3
20	4	63	1	0.8716	"RANREGr"	0.502348	0.369252	3
20	4	68	3	0.912	"RANREGr"	0.502348	0.409652	3
20	4	30	6	1.2824	"REPinRANr"	0.502348	0.780052	1
20	4	31	4	1.014	"REPinRANr"	0.502348	0.511652	1
20	4	58	6	1.0647	"REPinRANr"	0.502348	0.562352	2
20	4	61	4	1.5495	"REPinRANr"	0.502348	1.047152	2
20	4	71	6	2.0013	"REPinRANr"	0.502348	1.498952	3
20	4	2	18	0.7715	"RANREG"	0.502348	0.269152	1
20	4	16	19	1.2051	"RANREG"	0.502348	0.702752	1
20	4	17	8	1.358	"RANREG"	0.502348	0.855652	1
20	4	19	36	1.1914	"RANREG"	0.502348	0.689052	2
20	4	43	10	0.9412	"RANREG"	0.502348	0.438852	2
20	4	45	22	1.3361	"RANREG"	0.502348	0.833752	2
20	4	49	24	1.0293	"RANREG"	0.502348	0.526952	3
20	4	79	30	1.1932	"RANREG"	0.502348	0.690852	3
20	4	81	43	0.3184	"RANREG"	0.502348	-0.183948	3
20	4	5	30	0.018	"REPinRAN"	0.502348	-0.484348	1
20	4	18	33	0.8387	"REPinRAN"	0.502348	0.336352	1
20	4	22	19	0.8372	"REPinRAN"	0.502348	0.334852	1
20	4	53	7	2.0857	"REPinRAN"	0.502348	1.583352	3
20	5	1	1	0.7194	"RANREGr"	0.502348	0.217052	1
20	5	10	2	0.3802	"RANREGr"	0.502348	-0.122148	1
20	5	28	3	0.7585	"RANREGr"	0.502348	0.256152	1
20	5	40	1	1.1376	"RANREGr"	0.502348	0.635252	2
20	5	46	2	0.5118	"RANREGr"	0.502348	0.00945200000000002	2
20	5	47	3	0.5601	"RANREGr"	0.502348	0.057752	2
20	5	53	1	0.8211	"RANREGr"	0.502348	0.318752	3
20	5	58	2	0.7638	"RANREGr"	0.502348	0.261452	3
20	5	73	3	0.7805	"RANREGr"	0.502348	0.278152	3
20	5	17	4	0.8686	"REPinRANr"	0.502348	0.366252	1
20	5	30	6	0.7052	"REPinRANr"	0.502348	0.202852	1
20	5	32	4	1.202	"REPinRANr"	0.502348	0.699652	2
20	5	48	5	0.8297	"REPinRANr"	0.502348	0.327352	2
20	5	59	6	0.5286	"REPinRANr"	0.502348	0.0262519999999999	2
20	5	76	4	1.0665	"REPinRANr"	0.502348	0.564152	3
20	5	80	5	1.0915	"REPinRANr"	0.502348	0.589152	3
20	5	81	6	0.6062	"REPinRANr"	0.502348	0.103852	3
20	5	9	33	0.8521	"RANREG"	0.502348	0.349752	1
20	5	13	15	0.9997	"RANREG"	0.502348	0.497352	1
20	5	14	31	1.1148	"RANREG"	0.502348	0.612452	1
20	5	18	3	0.9183	"RANREG"	0.502348	0.415952	2
20	5	27	26	0.8342	"RANREG"	0.502348	0.331852	2
20	5	31	25	0.9432	"RANREG"	0.502348	0.440852	3
20	5	34	41	0.8554	"RANREG"	0.502348	0.353052	3
20	5	35	5	1.2241	"RANREG"	0.502348	0.721752	3
20	5	36	29	1.041	"RANREG"	0.502348	0.538652	1
20	5	41	21	0.9938	"RANREG"	0.502348	0.491452	1
20	5	45	38	0.7073	"RANREG"	0.502348	0.204952	1
20	5	50	1	1.2306	"RANREG"	0.502348	0.728252	2
20	5	55	27	1.289	"RANREG"	0.502348	0.786652	2
20	5	57	40	0.3928	"RANREG"	0.502348	-0.109548	2
20	5	64	42	0.681	"RANREG"	0.502348	0.178652	3
20	5	69	51	1.1877	"RANREG"	0.502348	0.685352	3
21	1	1	2	-0.003	"RANREGr"	0.493992	-0.496992	1
21	1	28	3	-0.3123	"RANREGr"	0.493992	-0.806292	1
21	1	40	2	1.2951	"RANREGr"	0.493992	0.801108	2
21	1	46	1	1.0113	"RANREGr"	0.493992	0.517308	2
21	1	47	3	1.1418	"RANREGr"	0.493992	0.647808	2
21	1	53	2	1.4733	"RANREGr"	0.493992	0.979308	3
21	1	73	3	0.8518	"RANREGr"	0.493992	0.357808	3
21	1	33	6	0.7314	"REPinRANr"	0.493992	0.237408	1
21	1	39	4	1.2682	"REPinRANr"	0.493992	0.774208	2
21	1	78	6	1.6594	"REPinRANr"	0.493992	1.165408	3
21	1	14	36	0.8783	"RANREG"	0.493992	0.384308	1
21	1	22	24	0.6699	"RANREG"	0.493992	0.175908	1
21	1	31	30	0.576	"RANREG"	0.493992	0.0820080000000001	2
21	1	34	33	-0.3727	"RANREG"	0.493992	-0.866692	2
21	1	50	22	1.6726	"RANREG"	0.493992	1.178608	3
21	1	55	11	0.905	"RANREG"	0.493992	0.411008	3
21	1	57	21	1.2958	"RANREG"	0.493992	0.801808	3
21	1	30	20	0.2288	"REPinRAN"	0.493992	-0.265192	1
21	1	32	34	1.1721	"REPinRAN"	0.493992	0.678108	2
21	1	59	31	1.1474	"REPinRAN"	0.493992	0.653408	2
21	1	76	33	1.2731	"REPinRAN"	0.493992	0.779108	3
21	1	81	26	0.4973	"REPinRAN"	0.493992	0.00330800000000003	3
21	2	8	1	1.1432	"RANREGr"	0.493992	0.649208	1
21	2	14	2	0.6323	"RANREGr"	0.493992	0.138308	1
21	2	17	1	1.3072	"RANREGr"	0.493992	0.813208	2
21	2	27	3	0.9054	"RANREGr"	0.493992	0.411408	2
21	2	45	2	1.3365	"RANREGr"	0.493992	0.842508	2
21	2	57	1	0.9522	"RANREGr"	0.493992	0.458208	3
21	2	69	2	1.389	"RANREGr"	0.493992	0.895008	3
21	2	3	4	1.4509	"REPinRANr"	0.493992	0.956908	1
21	2	39	4	1.3215	"REPinRANr"	0.493992	0.827508	2
21	2	41	5	1.3356	"REPinRANr"	0.493992	0.841608	2
21	2	76	5	0.8045	"REPinRANr"	0.493992	0.310508	3
21	2	78	6	1.0984	"REPinRANr"	0.493992	0.604408	3
21	2	4	50	1.062	"RANREG"	0.493992	0.568008	1
21	2	7	40	0.8978	"RANREG"	0.493992	0.403808	1
21	2	16	27	0.9251	"RANREG"	0.493992	0.431108	1
21	2	30	14	1.6383	"RANREG"	0.493992	1.144308	2
21	2	51	25	0.6585	"RANREG"	0.493992	0.164508	2
21	2	66	12	1.0534	"RANREG"	0.493992	0.559408	3
21	2	68	35	0.8823	"RANREG"	0.493992	0.388308	3
21	2	1	22	0.905	"REPinRAN"	0.493992	0.411008	1
21	2	31	12	0.3508	"REPinRAN"	0.493992	-0.143192	2
21	2	47	16	1.3234	"REPinRAN"	0.493992	0.829408	3
21	2	50	15	1.0598	"REPinRAN"	0.493992	0.565808	3
21	2	67	1	1.4337	"REPinRAN"	0.493992	0.939708	3
21	3	5	1	1.3188	"RANREGr"	0.493992	0.824808	1
21	3	7	2	1.075	"RANREGr"	0.493992	0.581008	1
21	3	22	3	0.4056	"RANREGr"	0.493992	-0.088392	2
21	3	38	1	1.2942	"RANREGr"	0.493992	0.800208	2
21	3	43	2	0.7158	"RANREGr"	0.493992	0.221808	2
21	3	61	3	1.2649	"RANREGr"	0.493992	0.770908	3
21	3	66	1	1.323	"RANREGr"	0.493992	0.829008	3
21	3	68	2	0.9354	"RANREGr"	0.493992	0.441408	3
21	3	19	4	1.187	"REPinRANr"	0.493992	0.693008	1
21	3	41	4	1.3774	"REPinRANr"	0.493992	0.883408	2
21	3	8	42	0.8888	"RANREG"	0.493992	0.394808	1
21	3	32	18	0.704	"RANREG"	0.493992	0.210008	1
21	3	44	20	0.9708	"RANREG"	0.493992	0.476808	1
21	3	51	46	0.4187	"RANREG"	0.493992	-0.0752919999999999	2
21	3	59	38	0.6888	"RANREG"	0.493992	0.194808	2
21	3	63	3	1.4105	"RANREG"	0.493992	0.916508	2
21	3	71	9	1.0777	"RANREG"	0.493992	0.583708	3
21	3	72	5	0.9633	"RANREG"	0.493992	0.469308	3
21	3	75	23	1.208	"RANREG"	0.493992	0.714008	3
21	3	2	10	1.3696	"REPinRAN"	0.493992	0.875608	1
21	3	24	36	1.2978	"REPinRAN"	0.493992	0.803808	1
21	3	60	4	1.5114	"REPinRAN"	0.493992	1.017408	2
21	3	67	18	1.3376	"REPinRAN"	0.493992	0.843608	2
21	3	74	14	1.3164	"REPinRAN"	0.493992	0.822408	3
21	3	79	25	1.0397	"REPinRAN"	0.493992	0.545708	3
21	3	80	27	1.567	"REPinRAN"	0.493992	1.073008	3
21	4	3	1	1.3013	"RANREGr"	0.493992	0.807308	1
21	4	23	3	0.3511	"RANREGr"	0.493992	-0.142892	1
21	4	40	1	0.5942	"RANREGr"	0.493992	0.100208	2
21	4	48	3	0.4319	"RANREGr"	0.493992	-0.062092	2
21	4	51	2	1.0939	"RANREGr"	0.493992	0.599908	3
21	4	67	1	1.1689	"RANREGr"	0.493992	0.674908	3
21	4	75	3	0.5199	"RANREGr"	0.493992	0.025908	3
21	4	11	4	1.4825	"REPinRANr"	0.493992	0.988508	1
21	4	35	6	1.1945	"REPinRANr"	0.493992	0.700508	1
21	4	37	4	1.0922	"REPinRANr"	0.493992	0.598208	2
21	4	42	5	1.4307	"REPinRANr"	0.493992	0.936708	2
21	4	49	6	1.2773	"REPinRANr"	0.493992	0.783308	2
21	4	53	4	1.3195	"REPinRANr"	0.493992	0.825508	3
21	4	69	6	1.2369	"REPinRANr"	0.493992	0.742908	3
21	4	9	48	1.0688	"RANREG"	0.493992	0.574808	1
21	4	21	39	0.5565	"RANREG"	0.493992	0.062508	1
21	4	28	41	1.3385	"RANREG"	0.493992	0.844508	2
21	4	33	47	0.9773	"RANREG"	0.493992	0.483308	2
21	4	43	17	0.7844	"RANREG"	0.493992	0.290408	2
21	4	63	2	1.298	"RANREG"	0.493992	0.804008	3
21	4	73	45	1.2238	"RANREG"	0.493992	0.729808	3
21	4	74	15	1.1666	"RANREG"	0.493992	0.672608	3
21	4	15	6	1.396	"REPinRAN"	0.493992	0.902008	1
21	4	50	17	1.3083	"REPinRAN"	0.493992	0.814308	2
21	5	1	2	0.0435000000000001	"RANREGr"	0.493992	-0.450492	1
21	5	19	3	0.2353	"RANREGr"	0.493992	-0.258692	1
21	5	20	1	1.1364	"RANREGr"	0.493992	0.642408	1
21	5	30	2	1.1941	"RANREGr"	0.493992	0.700108	2
21	5	44	3	0.1648	"RANREGr"	0.493992	-0.329192	2
21	5	52	1	1.0304	"RANREGr"	0.493992	0.536408	2
21	5	54	2	1.0289	"RANREGr"	0.493992	0.534908	3
21	5	56	3	0.532	"RANREGr"	0.493992	0.038008	3
21	5	65	1	1.0765	"RANREGr"	0.493992	0.582508	3
21	5	10	6	1.059	"REPinRANr"	0.493992	0.565008	1
21	5	32	5	0.9749	"REPinRANr"	0.493992	0.480908	1
21	5	35	6	0.7879	"REPinRANr"	0.493992	0.293908	2
21	5	38	4	0.8832	"REPinRANr"	0.493992	0.389208	2
21	5	48	5	0.8883	"REPinRANr"	0.493992	0.394308	2
21	5	58	6	1.2747	"REPinRANr"	0.493992	0.780708	3
21	5	78	5	1.0463	"REPinRANr"	0.493992	0.552308	3
21	5	9	4	1.0763	"RANREG"	0.493992	0.582308	1
21	5	11	52	1.2568	"RANREG"	0.493992	0.762808	1
21	5	12	32	1.1078	"RANREG"	0.493992	0.613808	2
21	5	14	43	1.2445	"RANREG"	0.493992	0.750508	2
21	5	21	51	1.0483	"RANREG"	0.493992	0.554308	2
21	5	28	53	1.0764	"RANREG"	0.493992	0.582408	3
21	5	34	37	1.3262	"RANREG"	0.493992	0.832208	3
21	5	39	10	0.9538	"RANREG"	0.493992	0.459808	3
21	5	51	19	1.2444	"RANREG"	0.493992	0.750408	1
21	5	67	6	0.7253	"RANREG"	0.493992	0.231308	2
21	5	74	34	0.9461	"RANREG"	0.493992	0.452108	2
21	5	76	13	1.4371	"RANREG"	0.493992	0.943108	2
21	5	80	8	1.2225	"RANREG"	0.493992	0.728508	3
21	5	81	28	1.0062	"RANREG"	0.493992	0.512208	3
21	5	82	7	0.9408	"RANREG"	0.493992	0.446808	3
22	1	1	3	0.7217	"RANREGr"	0.452872	0.268828	1
22	1	10	1	0.9	"RANREGr"	0.452872	0.447128	1
22	1	28	2	0.6986	"RANREGr"	0.452872	0.245728	1
22	1	46	1	0.8503	"RANREGr"	0.452872	0.397428	2
22	1	47	2	0.4127	"RANREGr"	0.452872	-0.0401719999999999	2
22	1	53	3	0.645	"RANREGr"	0.452872	0.192128	3
22	1	58	1	1.0424	"RANREGr"	0.452872	0.589528	3
22	1	73	2	0.3729	"RANREGr"	0.452872	-0.079972	3
22	1	38	6	1.3085	"REPinRANr"	0.452872	0.855628	2
22	1	39	5	1.0231	"REPinRANr"	0.452872	0.570228	2
22	1	61	5	1.2289	"REPinRANr"	0.452872	0.776028	3
22	1	9	28	1.0128	"RANREG"	0.452872	0.559928	1
22	1	14	22	0.8433	"RANREG"	0.452872	0.390428	1
22	1	22	33	1.0758	"RANREG"	0.452872	0.622928	1
22	1	27	20	0.6096	"RANREG"	0.452872	0.156728	2
22	1	31	44	0.7769	"RANREG"	0.452872	0.324028	2
22	1	34	23	0.6418	"RANREG"	0.452872	0.188928	2
22	1	50	53	1.2889	"RANREG"	0.452872	0.836028	3
22	1	55	16	0.728	"RANREG"	0.452872	0.275128	3
22	1	57	5	0.7032	"RANREG"	0.452872	0.250328	3
22	1	48	11	1.2514	"REPinRAN"	0.452872	0.798528	2
22	1	80	35	0.8254	"REPinRAN"	0.452872	0.372528	3
22	2	8	3	0.7385	"RANREGr"	0.452872	0.285628	1
22	2	10	2	0.7537	"RANREGr"	0.452872	0.300828	1
22	2	14	1	0.5822	"RANREGr"	0.452872	0.129328	1
22	2	17	3	0.5819	"RANREGr"	0.452872	0.129028	2
22	2	27	2	0.72	"RANREGr"	0.452872	0.267128	2
22	2	45	1	1.1667	"RANREGr"	0.452872	0.713828	2
22	2	57	3	0.9006	"RANREGr"	0.452872	0.447728	3
22	2	63	2	0.9946	"RANREGr"	0.452872	0.541728	3
22	2	69	1	0.7153	"RANREGr"	0.452872	0.262428	3
22	2	3	5	1.3195	"REPinRANr"	0.452872	0.866628	1
22	2	39	5	1.1816	"REPinRANr"	0.452872	0.728728	2
22	2	62	4	1.2702	"REPinRANr"	0.452872	0.817328	2
22	2	64	5	1.1696	"REPinRANr"	0.452872	0.716728	3
22	2	76	6	1.3011	"REPinRANr"	0.452872	0.848228	3
22	2	78	4	1.378	"REPinRANr"	0.452872	0.925128	3
22	2	4	47	0.9499	"RANREG"	0.452872	0.497028	1
22	2	7	26	0.6851	"RANREG"	0.452872	0.232228	1
22	2	16	19	0.8886	"RANREG"	0.452872	0.435728	1
22	2	30	41	1.0305	"RANREG"	0.452872	0.577628	2
22	2	34	27	1.0158	"RANREG"	0.452872	0.562928	2
22	2	51	35	0.9977	"RANREG"	0.452872	0.544828	2
22	2	66	39	1.0667	"RANREG"	0.452872	0.613828	3
22	2	68	7	0.8853	"RANREG"	0.452872	0.432428	3
22	2	75	51	1.1985	"RANREG"	0.452872	0.745628	3
22	2	1	18	1.1442	"REPinRAN"	0.452872	0.691328	1
22	2	9	32	1.2407	"REPinRAN"	0.452872	0.787828	1
22	2	19	31	1.2681	"REPinRAN"	0.452872	0.815228	1
22	2	50	28	1.2278	"REPinRAN"	0.452872	0.774928	3
22	3	1	2	0.3664	"RANREGr"	0.452872	-0.0864719999999999	1
22	3	5	3	0.7398	"RANREGr"	0.452872	0.286928	1
22	3	7	1	1.015	"RANREGr"	0.452872	0.562128	1
22	3	22	2	0.8152	"RANREGr"	0.452872	0.362328	2
22	3	43	1	1.0273	"RANREGr"	0.452872	0.574428	2
22	3	61	2	0.5869	"RANREGr"	0.452872	0.134028	3
22	3	66	3	0.8798	"RANREGr"	0.452872	0.426928	3
22	3	68	1	0.8015	"RANREGr"	0.452872	0.348628	3
22	3	26	5	1.5147	"REPinRANr"	0.452872	1.061828	1
22	3	29	4	1.3799	"REPinRANr"	0.452872	0.927028	1
22	3	41	6	1.447	"REPinRANr"	0.452872	0.994128	2
22	3	49	5	1.2889	"REPinRANr"	0.452872	0.836028	2
22	3	50	4	1.3558	"REPinRANr"	0.452872	0.902928	2
22	3	70	4	1.3412	"REPinRANr"	0.452872	0.888328	3
22	3	8	14	0.6896	"RANREG"	0.452872	0.236728	1
22	3	32	49	1.2228	"RANREG"	0.452872	0.769928	1
22	3	44	45	0.5451	"RANREG"	0.452872	0.0922279999999999	1
