"subj"	"block"	"trialN"	"setID"	"RTs"	"cond"	"bsl"	"RTadj"	"RTlog"	"rep"	"day"
"20"	"1"	18	17	1.9154	"TARGET"	0.30365	1.61175	0.207297678883143	2	"day1"
"20"	"1"	26	44	2.1249	"TARGET"	0.30365	1.82125	0.260369564778047	2	"day1"
"20"	"1"	28	41	2.2894	"TARGET"	0.30365	1.98575	0.297924571221429	2	"day1"
"20"	"1"	32	17	1.9631	"TARGET"	0.30365	1.65945	0.219964171447106	3	"day1"
"20"	"1"	36	44	1.6468	"TARGET"	0.30365	1.34315	0.128124516417466	3	"day1"
"20"	"1"	47	41	1.9319	"TARGET"	0.30365	1.62825	0.21172108684612	3	"day1"
"20"	"2"	2	76	2.3152	"RANDREG"	0.3959	1.9193	0.283142863303242	1	"day1"
"20"	"2"	4	89	1.9949	"RANDREG"	0.3959	1.599	0.203848463746235	1	"day1"
"20"	"2"	6	38	1.9297	"RANDREG"	0.3959	1.5338	0.185768733433613	1	"day1"
"20"	"2"	12	59	1.8693	"RANDREG"	0.3959	1.4734	0.168320665518865	1	"day1"
"20"	"2"	17	21	2.1763	"RANDREG"	0.3959	1.7804	0.250517585610485	1	"day1"
"20"	"2"	21	19	2.0555	"RANDREG"	0.3959	1.6596	0.220003426156935	1	"day1"
"20"	"2"	24	80	2.283	"RANDREG"	0.3959	1.8871	0.275794914631003	2	"day1"
"20"	"2"	30	98	1.5179	"RANDREG"	0.3959	1.122	0.0499928569201426	2	"day1"
"20"	"2"	34	52	1.5509	"RANDREG"	0.3959	1.155	0.0625819842281631	2	"day1"
"20"	"2"	38	23	2.0065	"RANDREG"	0.3959	1.6106	0.206987694756408	2	"day1"
"20"	"2"	40	41	2.3032	"RANDREG"	0.3959	1.9073	0.2804190087762	2	"day1"
"20"	"2"	42	12	1.8159	"RANDREG"	0.3959	1.42	0.152288344383056	3	"day1"
"20"	"2"	45	28	1.795	"RANDREG"	0.3959	1.3991	0.145848756590544	3	"day1"
"20"	"2"	54	72	1.8004	"RANDREG"	0.3959	1.4045	0.147521743537597	3	"day1"
"20"	"2"	56	5	1.8829	"RANDREG"	0.3959	1.487	0.172310968521954	3	"day1"
"20"	"2"	59	45	1.937	"RANDREG"	0.3959	1.5411	0.187830820444	3	"day1"
"20"	"2"	14	44	1.9417	"TARGET"	0.3959	1.5458	0.18915330296189	1	"day1"
"20"	"2"	15	41	2.0228	"TARGET"	0.3959	1.6269	0.211360859155117	1	"day1"
"20"	"2"	16	17	1.901	"TARGET"	0.3959	1.5051	0.177565355747414	1	"day1"
"20"	"2"	31	44	1.8183	"TARGET"	0.3959	1.4224	0.153021743626139	2	"day1"
"20"	"2"	43	17	2.0043	"TARGET"	0.3959	1.6084	0.206394064430874	2	"day1"
"20"	"2"	47	44	1.5744	"TARGET"	0.3959	1.1785	0.0713295868603426	3	"day1"
"20"	"2"	51	41	1.8856	"TARGET"	0.3959	1.4897	0.173098817766228	3	"day1"
"20"	"2"	52	17	1.6745	"TARGET"	0.3959	1.2786	0.106734700097846	3	"day1"
"20"	"3"	5	75	2.1025	"RANDREG"	0.32935	1.77315	0.248745476388715	1	"day1"
"20"	"3"	6	9	1.6348	"RANDREG"	0.32935	1.30545	0.115760242578008	1	"day1"
"20"	"3"	8	49	1.9175	"RANDREG"	0.32935	1.58815	0.200891518932243	1	"day1"
"20"	"3"	18	70	1.4506	"RANDREG"	0.32935	1.12125	0.0497024560521485	1	"day1"
"20"	"3"	21	17	2.0621	"RANDREG"	0.32935	1.73275	0.238735907519131	1	"day1"
"20"	"3"	27	86	1.9688	"RANDREG"	0.32935	1.63945	0.214698176079968	1	"day1"
"20"	"3"	30	58	2.0116	"RANDREG"	0.32935	1.68225	0.225890536974668	2	"day1"
"20"	"3"	33	11	1.6542	"RANDREG"	0.32935	1.32485	0.122166710076623	2	"day1"
"20"	"3"	35	57	1.8576	"RANDREG"	0.32935	1.52825	0.184194404461818	2	"day1"
"20"	"3"	39	46	1.5936	"RANDREG"	0.32935	1.26425	0.101832962304582	2	"day1"
"20"	"3"	41	63	1.6926	"RANDREG"	0.32935	1.36325	0.134575506358859	2	"day1"
"20"	"3"	43	27	2.1564	"RANDREG"	0.32935	1.82705	0.261750432643706	3	"day1"
"20"	"3"	44	35	2.2228	"RANDREG"	0.32935	1.89345	0.277253841270523	3	"day1"
"20"	"3"	46	30	1.799	"RANDREG"	0.32935	1.46965	0.167213918988215	3	"day1"
"20"	"3"	48	88	1.685	"RANDREG"	0.32935	1.35565	0.132147578403495	3	"day1"
"20"	"3"	50	107	1.9456	"RANDREG"	0.32935	1.61625	0.20850853788845	3	"day1"
"20"	"3"	59	54	1.7784	"RANDREG"	0.32935	1.44905	0.16108337121959	3	"day1"
"20"	"3"	11	41	1.8513	"TARGET"	0.32935	1.52195	0.182400384970176	1	"day1"
"20"	"3"	26	17	1.6689	"TARGET"	0.32935	1.33955	0.126958928708564	1	"day1"
"20"	"3"	28	41	1.6919	"TARGET"	0.32935	1.36255	0.134352448068438	2	"day1"
"20"	"3"	37	44	1.6534	"TARGET"	0.32935	1.32405	0.12190438564302	2	"day1"
"20"	"3"	38	17	1.7724	"TARGET"	0.32935	1.44305	0.159281379151634	2	"day1"
"20"	"3"	42	41	1.7218	"TARGET"	0.32935	1.39245	0.143779609508994	3	"day1"
"20"	"3"	55	44	1.9845	"TARGET"	0.32935	1.65515	0.218837358365702	3	"day1"
"20"	"3"	56	17	2.1163	"TARGET"	0.32935	1.78695	0.252112400839227	3	"day1"
"20"	"4"	8	18	2.0262	"RANDREG"	0.45235	1.57385	0.196963338393721	1	"day1"
"20"	"4"	12	83	1.9253	"RANDREG"	0.45235	1.47295	0.16818800475665	1	"day1"
"20"	"4"	16	95	1.81	"RANDREG"	0.45235	1.35765	0.132787823950332	1	"day1"
"20"	"4"	17	104	1.9045	"RANDREG"	0.45235	1.45215	0.162011479179249	1	"day1"
"20"	"4"	20	42	2.1459	"RANDREG"	0.45235	1.69355	0.22879802318528	1	"day1"
"20"	"4"	21	60	2.162	"RANDREG"	0.45235	1.70965	0.232907210610482	2	"day1"
"20"	"4"	22	93	2.1582	"RANDREG"	0.45235	1.70585	0.231940839823091	2	"day1"
"20"	"4"	24	24	1.6169	"RANDREG"	0.45235	1.16455	0.066158139721646	2	"day1"
"20"	"4"	39	43	1.7703	"RANDREG"	0.45235	1.31795	0.11989893443402	2	"day1"
"20"	"4"	42	51	1.626	"RANDREG"	0.45235	1.17365	0.0695386031030703	2	"day1"
"20"	"4"	43	56	1.5097	"RANDREG"	0.45235	1.05735	0.0242187696235561	2	"day1"
"20"	"4"	46	106	1.4744	"RANDREG"	0.45235	1.02205	0.00947214256281364	3	"day1"
"20"	"4"	47	71	2.2138	"RANDREG"	0.45235	1.76145	0.245870319937195	3	"day1"
"20"	"4"	56	73	1.822	"RANDREG"	0.45235	1.36965	0.136609601836389	3	"day1"
"20"	"4"	57	105	2.0304	"RANDREG"	0.45235	1.57805	0.198120759570537	3	"day1"
"20"	"4"	58	64	1.7811	"RANDREG"	0.45235	1.32875	0.123443277531353	3	"day1"
"20"	"4"	60	37	2.2022	"RANDREG"	0.45235	1.74985	0.24300082184953	3	"day1"
"20"	"4"	13	41	2.0918	"TARGET"	0.45235	1.63945	0.214698176079968	1	"day1"
"20"	"4"	14	44	2.1156	"TARGET"	0.45235	1.66325	0.220957532118087	1	"day1"
"20"	"4"	15	17	1.6558	"TARGET"	0.45235	1.20345	0.0804280512581762	1	"day1"
"20"	"4"	28	41	1.9472	"TARGET"	0.45235	1.49485	0.1745976157771	2	"day1"
"20"	"4"	36	44	1.8523	"TARGET"	0.45235	1.39995	0.146112524884047	2	"day1"
"20"	"4"	38	17	1.7749	"TARGET"	0.45235	1.32255	0.121412099847956	2	"day1"
"20"	"4"	48	41	1.7389	"TARGET"	0.45235	1.28655	0.109426669133333	3	"day1"
"20"	"4"	50	44	1.8798	"TARGET"	0.45235	1.42745	0.154560904935821	3	"day1"
"20"	"4"	54	17	1.6714	"TARGET"	0.45235	1.21905	0.0860215188085119	3	"day1"
"20"	"5"	6	10	2.0599	"RANDREG"	0.5167	1.5432	0.188422214635828	1	"day1"
"20"	"5"	7	102	2.3144	"RANDREG"	0.5167	1.7977	0.254717218423228	1	"day1"
"20"	"5"	9	44	2.0594	"RANDREG"	0.5167	1.5427	0.188281479522667	1	"day1"
"20"	"5"	10	48	2.4225	"RANDREG"	0.5167	1.9058	0.280077322611946	1	"day1"
"20"	"5"	15	31	1.7346	"RANDREG"	0.5167	1.2179	0.0856116304716464	1	"day1"
"20"	"5"	26	4	1.6087	"RANDREG"	0.5167	1.092	0.0382226383687185	1	"day1"
"20"	"5"	27	50	2.089	"RANDREG"	0.5167	1.5723	0.196535414422256	2	"day1"
"20"	"5"	28	3	1.5708	"RANDREG"	0.5167	1.0541	0.0228818133320308	2	"day1"
"20"	"5"	29	40	1.5526	"RANDREG"	0.5167	1.0359	0.0153178330691167	2	"day1"
"20"	"5"	34	82	1.9622	"RANDREG"	0.5167	1.4455	0.160018096006677	2	"day1"
"20"	"5"	40	65	1.7506	"RANDREG"	0.5167	1.2339	0.0912799642288375	2	"day1"
"20"	"5"	44	85	2.0087	"RANDREG"	0.5167	1.492	0.17376882313665	2	"day1"
"20"	"5"	48	53	1.7761	"RANDREG"	0.5167	1.2594	0.100163688966044	3	"day1"
"20"	"5"	53	67	2.2082	"RANDREG"	0.5167	1.6915	0.228272002123999	3	"day1"
"20"	"5"	54	62	2.2393	"RANDREG"	0.5167	1.7226	0.23618444288015	3	"day1"
"20"	"5"	58	22	1.778	"RANDREG"	0.5167	1.2613	0.100818395731537	3	"day1"
"20"	"5"	59	25	1.9343	"RANDREG"	0.5167	1.4176	0.151553704542976	3	"day1"
"20"	"5"	4	41	1.6946	"TARGET"	0.5167	1.1779	0.0711084217824497	1	"day1"
"20"	"5"	5	44	1.9339	"TARGET"	0.5167	1.4172	0.15143114366114	1	"day1"
"20"	"5"	8	17	1.6435	"TARGET"	0.5167	1.1268	0.0518468383137358	1	"day1"
"20"	"5"	12	41	1.5521	"TARGET"	0.5167	1.0354	0.0151081606458372	2	"day1"
"20"	"5"	14	44	1.6052	"TARGET"	0.5167	1.0885	0.0368284333771131	2	"day1"
"20"	"5"	21	17	1.7788	"TARGET"	0.5167	1.2621	0.101093766736659	2	"day1"
"20"	"5"	46	41	2.3704	"TARGET"	0.5167	1.8537	0.268039449934241	3	"day1"
"20"	"5"	49	44	1.9499	"TARGET"	0.5167	1.4332	0.156306799494073	3	"day1"
"20"	"5"	55	17	1.6776	"TARGET"	0.5167	1.1609	0.0647948111953832	3	"day1"
"20"	"6"	1	7	1.8607	"RANDREG"	0.33255	1.52815	0.184165985767795	1	"day2"
"20"	"6"	2	100	2.252	"RANDREG"	0.33255	1.91945	0.283176803607934	1	"day2"
"20"	"6"	5	96	2.2175	"RANDREG"	0.33255	1.88495	0.275299834641497	1	"day2"
"20"	"6"	6	15	2.1906	"RANDREG"	0.33255	1.85805	0.269057396650046	1	"day2"
"20"	"6"	8	29	2.0544	"RANDREG"	0.33255	1.72185	0.235995314940087	1	"day2"
"20"	"6"	15	68	2.0014	"RANDREG"	0.33255	1.66885	0.222417303066395	1	"day2"
"20"	"6"	16	47	1.8494	"RANDREG"	0.33255	1.51685	0.180942635899977	2	"day2"
"20"	"6"	19	1	1.9289	"RANDREG"	0.33255	1.59635	0.203128116591214	2	"day2"
"20"	"6"	29	66	1.8241	"RANDREG"	0.33255	1.49155	0.173637816437692	2	"day2"
"20"	"6"	37	81	2.0851	"RANDREG"	0.33255	1.75255	0.243670417174692	2	"day2"
"20"	"6"	40	13	1.9313	"RANDREG"	0.33255	1.59875	0.20378055748671	2	"day2"
"20"	"6"	42	2	1.9315	"RANDREG"	0.33255	1.59895	0.203834883343729	2	"day2"
"20"	"6"	43	74	1.8527	"RANDREG"	0.33255	1.52015	0.18188644383829	3	"day2"
"20"	"6"	53	55	1.7847	"RANDREG"	0.33255	1.45215	0.162011479179249	3	"day2"
"20"	"6"	54	87	2.4471	"RANDREG"	0.33255	2.11455	0.325217958798296	3	"day2"
"20"	"6"	58	77	2.1171	"RANDREG"	0.33255	1.78455	0.251528720641294	3	"day2"
"20"	"6"	59	108	1.9093	"RANDREG"	0.33255	1.57675	0.197762839665357	3	"day2"
"20"	"6"	60	79	1.9189	"RANDREG"	0.33255	1.58635	0.200399012930539	3	"day2"
"20"	"6"	12	44	2.3388	"TARGET"	0.33255	2.00625	0.302385049748947	1	"day2"
"20"	"6"	18	17	2.2169	"TARGET"	0.33255	1.88435	0.275161571997853	1	"day2"
"20"	"6"	28	41	1.9752	"TARGET"	0.33255	1.64265	0.215545038017418	1	"day2"
"20"	"6"	33	44	2.3192	"TARGET"	0.33255	1.98665	0.298121361595208	2	"day2"
"20"	"6"	38	17	2.2781	"TARGET"	0.33255	1.94555	0.289042396509621	2	"day2"
"20"	"6"	46	41	2.0774	"TARGET"	0.33255	1.74485	0.241758097786695	2	"day2"
"20"	"6"	47	44	1.9471	"TARGET"	0.33255	1.61455	0.208051498958542	3	"day2"
"20"	"6"	51	17	1.6072	"TARGET"	0.33255	1.27465	0.10539095031064	3	"day2"
"20"	"6"	55	41	1.5915	"TARGET"	0.33255	1.25895	0.100008482168787	3	"day2"
"21"	"1"	7	77	2.5559	"RANDREG"	0.3987	2.1572	0.333890411616125	1	"day1"
"21"	"1"	9	98	2.4216	"RANDREG"	0.3987	2.0229	0.305974414396303	1	"day1"
"21"	"1"	11	72	1.9493	"RANDREG"	0.3987	1.5506	0.190499779633489	1	"day1"
"21"	"1"	19	95	2.3094	"RANDREG"	0.3987	1.9107	0.281192503605324	1	"day1"
"21"	"1"	23	57	2.3515	"RANDREG"	0.3987	1.9528	0.290657766409132	1	"day1"
"21"	"1"	24	1	2.5578	"RANDREG"	0.3987	2.1591	0.334272757407156	1	"day1"
"21"	"1"	27	54	2.381	"RANDREG"	0.3987	1.9823	0.297169380969235	2	"day1"
"21"	"1"	29	21	2.4995	"RANDREG"	0.3987	2.1008	0.322384708745404	2	"day1"
"21"	"1"	33	49	2.4538	"RANDREG"	0.3987	2.0551	0.312832959249337	2	"day1"
"21"	"1"	39	67	2.0245	"RANDREG"	0.3987	1.6258	0.211067119217032	2	"day1"
"21"	"1"	43	104	2.2557	"RANDREG"	0.3987	1.857	0.26881190373978	2	"day1"
"21"	"1"	44	25	2.5817	"RANDREG"	0.3987	2.183	0.339053735709139	2	"day1"
"21"	"1"	45	44	2.0859	"RANDREG"	0.3987	1.6872	0.22716656673143	3	"day1"
"21"	"1"	46	75	1.6893	"RANDREG"	0.3987	1.2906	0.110791660771106	3	"day1"
"21"	"1"	51	35	2.1399	"RANDREG"	0.3987	1.7412	0.240848658485361	3	"day1"
"21"	"1"	57	84	2.9164	"RANDREG"	0.3987	2.5177	0.401003979899482	3	"day1"
"21"	"1"	58	3	2.2353	"RANDREG"	0.3987	1.8366	0.264014579980978	3	"day1"
"21"	"1"	60	56	1.7411	"RANDREG"	0.3987	1.3424	0.127881943484625	3	"day1"
"21"	"1"	5	49	2.5092	"TARGET"	0.3987	2.1105	0.324385356490427	1	"day1"
"21"	"1"	15	47	2.6307	"TARGET"	0.3987	2.232	0.348694190265541	1	"day1"
"21"	"1"	18	49	2.7924	"TARGET"	0.3987	2.3937	0.379069719792746	2	"day1"
"21"	"1"	26	12	2.2914	"TARGET"	0.3987	1.8927	0.277081782125646	2	"day1"
"21"	"1"	28	47	2.8005	"TARGET"	0.3987	2.4018	0.380536840488749	2	"day1"
"21"	"1"	32	49	2.0978	"TARGET"	0.3987	1.6991	0.230218939887381	3	"day1"
"21"	"1"	36	12	2.2051	"TARGET"	0.3987	1.8064	0.256813924580893	3	"day1"
"21"	"2"	2	17	1.7831	"RANDREG"	0.3221	1.461	0.164650215934297	1	"day1"
"21"	"2"	4	58	1.8907	"RANDREG"	0.3221	1.5686	0.195512210674072	1	"day1"
"21"	"2"	6	82	2.0113	"RANDREG"	0.3221	1.6892	0.22768107275287	1	"day1"
"21"	"2"	17	40	2.0937	"RANDREG"	0.3221	1.7716	0.248365671612721	1	"day1"
"21"	"2"	21	103	1.7036	"RANDREG"	0.3221	1.3815	0.14035088925253	1	"day1"
"21"	"2"	24	31	1.9027	"RANDREG"	0.3221	1.5806	0.198821977603206	1	"day1"
"21"	"2"	30	15	2.2097	"RANDREG"	0.3221	1.8876	0.275909968670912	2	"day1"
"21"	"2"	38	78	1.7628	"RANDREG"	0.3221	1.4407	0.158573556172256	2	"day1"
"21"	"2"	40	81	2.1301	"RANDREG"	0.3221	1.808	0.257198426139345	2	"day1"
"21"	"2"	41	63	2.2036	"RANDREG"	0.3221	1.8815	0.274504222655883	2	"day1"
"21"	"2"	42	66	2.1478	"RANDREG"	0.3221	1.8257	0.261429415559447	3	"day1"
"21"	"2"	45	2	2.0432	"RANDREG"	0.3221	1.7211	0.235806104602103	3	"day1"
"21"	"2"	54	7	2.0258	"RANDREG"	0.3221	1.7037	0.231393123403122	3	"day1"
"21"	"2"	59	69	2.0978	"RANDREG"	0.3221	1.7757	0.249369594691516	3	"day1"
"21"	"2"	14	49	2.0228	"TARGET"	0.3221	1.7007	0.230627711710633	1	"day1"
"21"	"2"	15	12	1.8574	"TARGET"	0.3221	1.5353	0.186193249920352	1	"day1"
"21"	"2"	16	47	2.0083	"TARGET"	0.3221	1.6862	0.226909084965482	1	"day1"
"21"	"2"	31	49	1.7724	"TARGET"	0.3221	1.4503	0.161457846971751	2	"day1"
"21"	"2"	37	12	1.7703	"TARGET"	0.3221	1.4482	0.160828543144547	2	"day1"
"21"	"2"	43	47	1.7136	"TARGET"	0.3221	1.3915	0.143483210670062	2	"day1"
"21"	"2"	47	49	2.0621	"TARGET"	0.3221	1.74	0.2405492482826	3	"day1"
"21"	"2"	51	12	2.157	"TARGET"	0.3221	1.8349	0.263612400668982	3	"day1"
"21"	"3"	5	105	1.7577	"RANDREG"	0.349333333333333	1.40836666666667	0.14871573760374	1	"day1"
"21"	"3"	6	71	1.7385	"RANDREG"	0.349333333333333	1.38916666666667	0.142754353780382	1	"day1"
"21"	"3"	8	107	2.165	"RANDREG"	0.349333333333333	1.81566666666667	0.25903612055347	1	"day1"
"21"	"3"	18	36	1.8856	"RANDREG"	0.349333333333333	1.53626666666667	0.186466607498809	1	"day1"
"21"	"3"	21	28	2.3652	"RANDREG"	0.349333333333333	2.01586666666667	0.304461803643586	1	"day1"
"21"	"3"	27	22	2.0047	"RANDREG"	0.349333333333333	1.65536666666667	0.218894205768906	1	"day1"
"21"	"3"	31	24	2.0817	"RANDREG"	0.349333333333333	1.73236666666667	0.238639818660897	2	"day1"
"21"	"3"	33	37	2.3797	"RANDREG"	0.349333333333333	2.03036666666667	0.307574474824723	2	"day1"
"21"	"3"	35	62	2.144	"RANDREG"	0.349333333333333	1.79466666666667	0.253983796496259	2	"day1"
"21"	"3"	39	29	2.0209	"RANDREG"	0.349333333333333	1.67156666666667	0.223123702129959	2	"day1"
"21"	"3"	41	47	1.879	"RANDREG"	0.349333333333333	1.52966666666667	0.184596802974998	2	"day1"
"21"	"3"	43	93	1.9202	"RANDREG"	0.349333333333333	1.57086666666667	0.196139324194433	2	"day1"
"21"	"3"	46	96	2.1115	"RANDREG"	0.349333333333333	1.76216666666667	0.246046981823226	3	"day1"
"21"	"3"	48	5	1.7809	"RANDREG"	0.349333333333333	1.43156666666667	0.155811577499982	3	"day1"
"21"	"3"	50	55	1.3885	"RANDREG"	0.349333333333333	1.03916666666667	0.0166852074309191	3	"day1"
"21"	"3"	59	79	2.2731	"RANDREG"	0.349333333333333	1.92376666666667	0.284152395391848	3	"day1"
"21"	"3"	11	47	2.0639	"TARGET"	0.349333333333333	1.71456666666667	0.234154376241615	1	"day1"
"21"	"3"	25	12	1.7375	"TARGET"	0.349333333333333	1.38816666666667	0.142441611701166	1	"day1"
"21"	"3"	26	49	1.7196	"TARGET"	0.349333333333333	1.37026666666667	0.136805093136025	1	"day1"
"21"	"3"	28	47	1.7083	"TARGET"	0.349333333333333	1.35896666666667	0.133208804296681	2	"day1"
"21"	"3"	37	12	2.4491	"TARGET"	0.349333333333333	2.09976666666667	0.322171037110458	2	"day1"
"21"	"3"	38	49	1.7622	"TARGET"	0.349333333333333	1.41286666666667	0.150101179072092	2	"day1"
"21"	"3"	42	47	1.6904	"TARGET"	0.349333333333333	1.34106666666667	0.127450367893209	3	"day1"
"21"	"3"	55	12	1.9015	"TARGET"	0.349333333333333	1.55216666666667	0.190938352571279	3	"day1"
"21"	"3"	56	49	1.7724	"TARGET"	0.349333333333333	1.42306666666667	0.153225246034579	3	"day1"
"21"	"4"	5	97	1.6215	"RANDREG"	0.3041	1.3174	0.119717659105495	1	"day1"
"21"	"4"	8	60	1.9052	"RANDREG"	0.3041	1.6011	0.20441845752325	1	"day1"
"21"	"4"	12	70	1.8343	"RANDREG"	0.3041	1.5302	0.184748197627941	1	"day1"
"21"	"4"	16	46	2.5043	"RANDREG"	0.3041	2.2002	0.342462160344246	1	"day1"
"21"	"4"	20	6	1.7625	"RANDREG"	0.3041	1.4584	0.16387665564692	1	"day1"
"21"	"4"	21	52	2.4035	"RANDREG"	0.3041	2.0994	0.32209519286655	1	"day1"
"21"	"4"	22	33	2.2711	"RANDREG"	0.3041	1.967	0.293804359919337	2	"day1"
"21"	"4"	24	45	2.2418	"RANDREG"	0.3041	1.9377	0.287286539262812	2	"day1"
"21"	"4"	39	59	2.1566	"RANDREG"	0.3041	1.8525	0.267758216651366	2	"day1"
"21"	"4"	42	88	2.0706	"RANDREG"	0.3041	1.7665	0.247113641770864	2	"day1"
"21"	"4"	47	92	2.0994	"RANDREG"	0.3041	1.7953	0.254137030885468	3	"day1"
"21"	"4"	56	85	1.8601	"RANDREG"	0.3041	1.556	0.19200959265367	3	"day1"
"21"	"4"	57	14	1.9735	"RANDREG"	0.3041	1.6694	0.222560409165224	3	"day1"
"21"	"4"	58	53	2.0306	"RANDREG"	0.3041	1.7265	0.237166582685473	3	"day1"
"21"	"4"	60	48	1.9213	"RANDREG"	0.3041	1.6172	0.208763732661637	3	"day1"
"21"	"4"	13	47	1.7492	"TARGET"	0.3041	1.4451	0.159897901034096	1	"day1"
"21"	"4"	14	49	1.611	"TARGET"	0.3041	1.3069	0.116242357963335	1	"day1"
"21"	"4"	15	12	2.1143	"TARGET"	0.3041	1.8102	0.257726560558632	1	"day1"
"21"	"4"	28	47	1.8907	"TARGET"	0.3041	1.5866	0.200467449950159	2	"day1"
"21"	"4"	36	49	2.2007	"TARGET"	0.3041	1.8966	0.277975746223223	2	"day1"
"21"	"4"	38	12	2.2361	"TARGET"	0.3041	1.932	0.286007122079475	2	"day1"
"21"	"4"	48	47	1.7952	"TARGET"	0.3041	1.4911	0.173506770208104	3	"day1"
"21"	"4"	50	49	1.6656	"TARGET"	0.3041	1.3615	0.134017645675983	3	"day1"
"21"	"4"	54	12	1.654	"TARGET"	0.3041	1.3499	0.130301597341845	3	"day1"
"21"	"5"	6	100	2.1536	"RANDREG"	0.3238	1.8298	0.262403623258782	1	"day1"
"21"	"5"	7	102	2.1127	"RANDREG"	0.3238	1.7889	0.252586064065402	1	"day1"
"21"	"5"	9	11	2.2619	"RANDREG"	0.3238	1.9381	0.287376181552599	1	"day1"
"21"	"5"	10	34	1.9104	"RANDREG"	0.3238	1.5866	0.200467449950159	1	"day1"
"21"	"5"	15	50	2.5019	"RANDREG"	0.3238	2.1781	0.338077815020866	1	"day1"
"21"	"5"	26	89	2.1841	"RANDREG"	0.3238	1.8603	0.269582986066613	1	"day1"
"21"	"5"	27	51	1.7862	"RANDREG"	0.3238	1.4624	0.165066178389756	2	"day1"
"21"	"5"	28	74	1.8175	"RANDREG"	0.3238	1.4937	0.174263380995122	2	"day1"
"21"	"5"	34	30	1.5099	"RANDREG"	0.3238	1.1861	0.0741213059062979	2	"day1"
"21"	"5"	40	27	2.4614	"RANDREG"	0.3238	2.1376	0.329926440795452	2	"day1"
"21"	"5"	44	73	2.4701	"RANDREG"	0.3238	2.1463	0.33169042556963	2	"day1"
"21"	"5"	45	108	2.0636	"RANDREG"	0.3238	1.7398	0.240499326507511	3	"day1"
"21"	"5"	48	32	2.0543	"RANDREG"	0.3238	1.7305	0.238171603630147	3	"day1"
"21"	"5"	53	99	1.4901	"RANDREG"	0.3238	1.1663	0.0668102756258332	3	"day1"
"21"	"5"	54	38	1.6537	"RANDREG"	0.3238	1.3299	0.123818986018997	3	"day1"
"21"	"5"	58	4	1.8658	"RANDREG"	0.3238	1.542	0.188084373714938	3	"day1"
"21"	"5"	59	64	1.4137	"RANDREG"	0.3238	1.0899	0.0373866525823772	3	"day1"
"21"	"5"	4	47	1.753	"TARGET"	0.3238	1.4292	0.155093007530402	1	"day1"
"21"	"5"	5	49	1.7111	"TARGET"	0.3238	1.3873	0.142170386276096	1	"day1"
"21"	"5"	8	12	1.7685	"TARGET"	0.3238	1.4447	0.159777672787248	1	"day1"
"21"	"5"	12	47	1.539	"TARGET"	0.3238	1.2152	0.0846477608547299	2	"day1"
"21"	"5"	14	49	1.6557	"TARGET"	0.3238	1.3319	0.124471618919488	2	"day1"
"21"	"5"	21	12	2.3778	"TARGET"	0.3238	2.054	0.312600439261259	2	"day1"
"21"	"5"	46	47	1.7218	"TARGET"	0.3238	1.398	0.145507171409663	3	"day1"
"21"	"5"	49	49	1.7297	"TARGET"	0.3238	1.4059	0.147954430930821	3	"day1"
"21"	"5"	55	12	1.6507	"TARGET"	0.3238	1.3269	0.122838194089266	3	"day1"
"21"	"6"	2	83	1.8514	"RANDREG"	0.29575	1.55565	0.19191189331775	1	"day2"
"21"	"6"	5	9	1.9394	"RANDREG"	0.29575	1.64365	0.215809344073047	1	"day2"
"21"	"6"	6	76	1.9325	"RANDREG"	0.29575	1.63675	0.213982349594034	1	"day2"
"21"	"6"	8	101	1.4247	"RANDREG"	0.29575	1.12895	0.0526747079081838	1	"day2"
"21"	"6"	15	61	1.9893	"RANDREG"	0.29575	1.69355	0.22879802318528	1	"day2"
"21"	"6"	16	20	1.3548	"RANDREG"	0.29575	1.05905	0.0249164645564822	1	"day2"
"21"	"6"	19	87	1.8907	"RANDREG"	0.29575	1.59495	0.202747072932724	2	"day2"
"21"	"6"	29	23	1.8292	"RANDREG"	0.29575	1.53345	0.185669619850223	2	"day2"
"21"	"6"	37	41	1.7551	"RANDREG"	0.29575	1.45935	0.164159462448316	2	"day2"
"21"	"6"	40	91	1.9035	"RANDREG"	0.29575	1.60775	0.206218518254805	2	"day2"
"21"	"6"	42	18	1.8805	"RANDREG"	0.29575	1.58475	0.199960760444013	2	"day2"
"21"	"6"	43	19	2.0468	"RANDREG"	0.29575	1.75105	0.243298547233685	3	"day2"
"21"	"6"	53	42	2.0314	"RANDREG"	0.29575	1.73565	0.239462152641386	3	"day2"
"21"	"6"	54	13	1.9694	"RANDREG"	0.29575	1.67365	0.223664641852411	3	"day2"
"21"	"6"	59	8	2.2072	"RANDREG"	0.29575	1.91145	0.281362942162475	3	"day2"
"21"	"6"	12	47	2.1576	"TARGET"	0.29575	1.86185	0.269944689106985	1	"day2"
"21"	"6"	18	49	1.8332	"TARGET"	0.29575	1.53745	0.186801000820015	1	"day2"
"21"	"6"	28	12	1.6867	"TARGET"	0.29575	1.39095	0.143311518838649	1	"day2"
"21"	"6"	33	47	1.5578	"TARGET"	0.29575	1.26205	0.10107656116322	2	"day2"
"21"	"6"	38	49	1.8391	"TARGET"	0.29575	1.54335	0.188464426278171	2	"day2"
"21"	"6"	47	47	1.5889	"TARGET"	0.29575	1.29315	0.111648904148695	3	"day2"
"21"	"6"	51	49	1.7768	"TARGET"	0.29575	1.48105	0.170569720477689	3	"day2"
